Source,URL,year,Longitude,Latitude,pH,CEC,Sand,Silt,Clay,Corg
SoilGrids,https://soilgrids.org,2024,-91.100399999999993,37.133650000000003,4.9000000000000004,7,37.299999999999997,60.4,17.7,0.1
SoilGrids,https://soilgrids.org,2024,-91.088772199999994,37.147955600000003,4.9000000000000004,4.3,22,11.6,86.2,1.8
SoilGrids,https://soilgrids.org,2024,-90.916595999999998,37.8739457,4.5999999999999996,9,11.7,73.599999999999994,11.9,0.2
SoilGrids,https://soilgrids.org,2024,-90.846778900000004,34.716785399999999,6.1,13.8,0.4,83.7,15.7,0.06
SoilGrids,https://soilgrids.org,2024,-90.821777299999994,34.732620199999999,7.4,1.55,2.5,74.400000000000006,34,0.04
SoilGrids,https://soilgrids.org,2024,-90.300003099999998,14.199999800000001,5.5,31.8,53,29,18,0.4
SoilGrids,https://soilgrids.org,2024,-90.285100299999996,38.1003349,4.8,8.5,3.9,42,53,0.3
SoilGrids,https://soilgrids.org,2024,-90.159332300000003,37.564666699999997,5.3,11,7.1,56.4,21,0.3
SoilGrids,https://soilgrids.org,2024,-90.128227199999998,37.420803100000001,4.8,3,17.2,49.4,37.1,0.1
SoilGrids,https://soilgrids.org,2024,-89.860000600000006,45.552501700000001,5,8.4,71.099999999999994,23.5,4,0.04
SoilGrids,https://soilgrids.org,2024,-88.586387599999995,45.794998200000002,5,2.1,23,70.900000000000006,4,1.56
SoilGrids,https://soilgrids.org,2024,-88.571716300000006,47.042221099999999,5.7,1.3,85.8,22.1,9,0.03
SoilGrids,https://soilgrids.org,2024,-85.797729500000003,46.186943100000001,5.6,7.2,69.599999999999994,15.9,14.5,0.5
SoilGrids,https://soilgrids.org,2024,-85.694953900000002,42.709453600000003,5.9,0.5,98.4,1.6,0,0.24
SoilGrids,https://soilgrids.org,2024,-84.403053299999996,36.617778800000004,4.7,10.1,9.1999999999999993,48.2,44.5,0.1
SoilGrids,https://soilgrids.org,2024,-84.398612999999997,32.0208321,5.5,2.1,59.7,9.6999999999999993,51.7,1.1499999999999999
SoilGrids,https://soilgrids.org,2024,-83.683334400000007,9.8999995999999992,5.0999999999999996,4,11,41,48,3.2700000000000005
SoilGrids,https://soilgrids.org,2024,-83.309440600000002,29.887500800000002,4.2,0.4,84.4,8.4,29.8,5.4399999999999995
SoilGrids,https://soilgrids.org,2024,-82.097503700000004,35.940277100000003,4.8,1.2,71.3,32.9,7.9,0.04
SoilGrids,https://soilgrids.org,2024,-79.749771100000004,36.333416,4.7,4.3499999999999996,32,22.5,15.9,0.26
SoilGrids,https://soilgrids.org,2024,-78.5625,-0.33750000000000002,5.4,12,40,40,12.9,3.9
SoilGrids,https://soilgrids.org,2024,-77.447222222222194,18.063333333333301,5.7,0.5,1,47,42.1,6.9999999999999993E-2
SoilGrids,https://soilgrids.org,2024,-77.220833299999995,40.882222200000001,4.5,6,31.2,49.8,8.8000000000000007,0.42000000000000004
SoilGrids,https://soilgrids.org,2024,-75.565559399999998,39.378334000000002,4.4000000000000004,9,8.3000000000000007,62.7,28.7,0.13
SoilGrids,https://soilgrids.org,2024,-74.6022186,39.540279400000003,5.5,0.8,76,4.2,13.8,0.04
SoilGrids,https://soilgrids.org,2024,-72.751388500000004,44.271388999999999,3.7,4.2,72.400000000000006,55.2,6.6,0.16999999999999998
SoilGrids,https://soilgrids.org,2024,-72.739997900000006,41.503334000000002,6.4,6.25,40.1,42,3.5,0.03
SoilGrids,https://soilgrids.org,2024,-72.511459350585895,41.416099548339801,4.5,2.2000000000000002,74.900000000000006,23.6,11.3,0.13999999999999999
SoilGrids,https://soilgrids.org,2024,-71.592224099999996,42.851665500000003,5.0999999999999996,1.85,81,4,0.4,3.8149999999999999
SoilGrids,https://soilgrids.org,2024,-66.933334400000007,1.7166667,3.9,0.4,94.7,5.3,0,5.35
SoilGrids,https://soilgrids.org,2024,-58.3,-2.5,3.5,4.4000000000000004,45.9,4.5999999999999996,49.5,1.92
SoilGrids,https://soilgrids.org,2024,-12.083333,8.9,4.8,2.2000000000000002,81,10,31,0.43
SoilGrids,https://soilgrids.org,2024,2.0833330000000001,13.533333000000001,4.5,0.8,74.3,24.1,53,6.9999999999999993E-2
SoilGrids,https://soilgrids.org,2024,2.4058999999999999,7.1573000000000002,8.3000000000000007,9.1,74,15,11,0.2
SoilGrids,https://soilgrids.org,2024,6.6361109999999996,5.3102780000000003,5.4,1.7,74.8,8.3000000000000007,28.5,0.52
SoilGrids,https://soilgrids.org,2024,24.731445300000001,43.391887699999998,7.9,52.3,4.0999999999999996,60,33,0.7
SoilGrids,https://soilgrids.org,2024,26.411110000000001,-25.80528,5.2,2.6,52,19,30,0.2
SoilGrids,https://soilgrids.org,2024,26.916665999999999,42.6666679,5.7,32.549999999999997,20,36,35,0.52
SoilGrids,https://soilgrids.org,2024,29.316666999999999,-3.3666670000000001,7.85,3.5,61.8,17.3,13.3,6.7700000000000005
SoilGrids,https://soilgrids.org,2024,29.57,-2.57,4.5999999999999996,2.6,50,13,48,0.67
SoilGrids,https://soilgrids.org,2024,29.781700134277301,-2.07694435119629,4.7,3.4,28.4,8.5,63.1,0.32
SoilGrids,https://soilgrids.org,2024,30,-1.3166667000000001,5.3,4.5,18,12.3,62.8,0.8
SoilGrids,https://soilgrids.org,2024,31.136111,-17.609444,4.9000000000000004,1,48.9,14,38,6.9999999999999993E-2
SoilGrids,https://soilgrids.org,2024,31.166665999999999,-10.166667,5.7,1.3,46,6,17,0.26
SoilGrids,https://soilgrids.org,2024,37.366667,-1.8727780000000001,4.8,4.2,25,4,70.599999999999994,0.79
SoilGrids,https://soilgrids.org,2024,37.366667,1.881111,4.5,3.4,57,6,42,1.69
SoilGrids,https://soilgrids.org,2024,83.466598510742202,27.700000762939499,7.4,5.9,41,58.3,27.5,0.83000000000000007
SoilGrids,https://soilgrids.org,2024,116.26666666666701,28.483333333333299,4.5999999999999996,6.4,3,46,47,0.15
SoilGrids,https://soilgrids.org,2024,116.484809,-31.782098999999999,5.7,3.2,30,2,12,0.54
SoilGrids,https://soilgrids.org,2024,116.916666666667,28.216666666666701,4.8,6.8,79.599999999999994,18,47,0
SoilGrids,https://soilgrids.org,2024,123.1138916,10.6466665,5.3,2.2000000000000002,58,38,4,2.79
SoilGrids,https://soilgrids.org,2024,124.01666666666701,12.983333333333301,5.3,4.8,12.5,12.9,68.400000000000006,1.4300000000000002
SoilGrids,https://soilgrids.org,2024,145.36666666666699,-6.0333333333333297,5,7.8,39,19.8,78.8,2
SoilGrids,https://soilgrids.org,2024,-149.71694444444401,62.327500000000001,5.6,3.75,78,67,5.3,0.67
SoilGrids,https://soilgrids.org,2024,-110.461387599999,44.640773799999998,5.3,8.6,96.2,29.4,8,0.01
SoilGrids,https://soilgrids.org,2024,-96.569999699999997,41.247776000000002,5.2,16,7.8,64.599999999999994,22.5,1.1199999999999999
SoilGrids,https://soilgrids.org,2024,-93.982922200000004,39.916247200000001,6.3,18,2.4,48.3,44.1,0.1
SoilGrids,https://soilgrids.org,2024,-93.800834699999996,38.352222400000002,4.9000000000000004,15.55,5.0999999999999996,68,23.7,0.57999999999999996
SoilGrids,https://soilgrids.org,2024,-93.509933500000002,41.0064049,6.6,21.55,2.2000000000000002,25.9,16.600000000000001,3.34
SoilGrids,https://soilgrids.org,2024,-93.421305599999997,37.203791699999996,5.0999999999999996,5,30.4,65.5,21,2.1
SoilGrids,https://soilgrids.org,2024,-93.075721700000003,45.389362300000002,5.3,3.95,90.5,6.2,7.1,0.47000000000000003
SoilGrids,https://soilgrids.org,2024,-92.848749999999995,40.2851389,4.4000000000000004,11.2,27.5,53.2,46.3,0.3
SoilGrids,https://soilgrids.org,2024,-92.766666700000002,39,7.2,17.8,2,70.099999999999994,24.1,1
SoilGrids,https://soilgrids.org,2024,-92.641913900000006,36.798686099999998,4.5,2,28.3,65.400000000000006,8.1,0.1
SoilGrids,https://soilgrids.org,2024,-92.467231499999997,38.377517099999999,6.6,10.65,24.8,71.099999999999994,16.899999999999999,0.1
SoilGrids,https://soilgrids.org,2024,-92.345169067382798,38.967266082763601,7.6,9,7.7,52.7,36.4,0.4
SoilGrids,https://soilgrids.org,2024,-92.344999999999999,38.967222200000002,7.7,29,1.3,59.2,13.7,0.8
SoilGrids,https://soilgrids.org,2024,-92.216667200000003,38.900001500000002,6.5,29.25,3.1,58.8,25.1,0.1
SoilGrids,https://soilgrids.org,2024,-92,36,5.2,7,49,60.8,18.7,0.2
SoilGrids,https://soilgrids.org,2024,-91.225624499999995,38.047938600000002,5.6,9.4,5.7,74.5,15.1,0.3
SoilGrids,https://soilgrids.org,2024,-91.183036799999996,37.025547000000003,4.8,13.1,33.4,25.6,58.7,8.1
SoilGrids,https://soilgrids.org,2024,-91.140961099999998,37.173644400000001,4.8,11,22.8,54.9,56.4,0.2
SoilGrids,https://soilgrids.org,2024,-91.138741699999997,37.175033300000003,4.9000000000000004,5,28.5,14.1,71,0.1
SoilGrids,https://soilgrids.org,2024,-91.100399999999993,37.133650000000003,4.8,7,43.8,23.1,39.6,0.1
SoilGrids,https://soilgrids.org,2024,-91.095924999999994,37.1460972,5.5,1.35,28.7,19.7,11.4,0.1
SoilGrids,https://soilgrids.org,2024,-90.961776733398395,30.8141059875488,4.7,6.9,84.6,9.3000000000000007,15.7,0.04
SoilGrids,https://soilgrids.org,2024,-90.821777299999994,34.732620199999999,6,12.45,26.8,79.400000000000006,23.1,0.08
SoilGrids,https://soilgrids.org,2024,-90.438163799999998,37.473110200000001,4.8,2,23.1,58.9,27.8,0.1
SoilGrids,https://soilgrids.org,2024,-90.307777400000006,37.158889799999997,5.9,3.15,27.9,2.8,1,0.4
SoilGrids,https://soilgrids.org,2024,-89.960243199999994,36.490940100000003,5.3,5.2,79.7,7.9,4.5999999999999996,0.1
SoilGrids,https://soilgrids.org,2024,-89.4886944,37.356388899999999,4.7,10.35,3.2,70.5,27.5,2
SoilGrids,https://soilgrids.org,2024,-88.594444300000006,46.488056200000003,5.0999999999999996,6.1,53.1,48.6,2.1,0.11000000000000001
SoilGrids,https://soilgrids.org,2024,-86.986541700000004,41.1556091,4.5,4.7,89.2,4.2,2.1,0.52
SoilGrids,https://soilgrids.org,2024,-86.279197699999997,39.982505799999998,6.1,13.1,27.9,67.3,16.899999999999999,1.21
SoilGrids,https://soilgrids.org,2024,-84.533058199999999,37.970001199999999,5.6,11,11.1,20.8,55.4,6.9999999999999993E-2
SoilGrids,https://soilgrids.org,2024,-79.249755899999997,35.500095399999999,4.5999999999999996,24.25,6.1,47.3,46.6,0.02
SoilGrids,https://soilgrids.org,2024,-78.554166699999996,40.037500000000001,4.7,3,72.599999999999994,46.7,29.2,0.16999999999999998
SoilGrids,https://soilgrids.org,2024,-76.077362100000002,36.609848,3.9,13,23,70,22,0.1
SoilGrids,https://soilgrids.org,2024,-73.067596399999999,-39.618751500000002,5.9,3,59.7,46.9,3.7,1.0699999999999998
SoilGrids,https://soilgrids.org,2024,-47.716700000000003,-2.95,5.4,9,1,15,35,0.52
SoilGrids,https://soilgrids.org,2024,-8.4515438079834002,11.4940176010132,5.6,1.3,73.5,15.1,39.6,0.89
SoilGrids,https://soilgrids.org,2024,4.6500000000000004,7.5333329999999998,5.4,5.3,37,14.1,51.7,0.25
SoilGrids,https://soilgrids.org,2024,6.6619440000000001,5.3238890000000003,5.2,1.8,65.7,13.8,26.6,0.31
SoilGrids,https://soilgrids.org,2024,14.899999599999999,-5.4499997999999996,4.5999999999999996,1.9,14.1,29.7,27.4,0.54
SoilGrids,https://soilgrids.org,2024,15.89,-5.72,5.7,0.7,89,6,5,0.25
SoilGrids,https://soilgrids.org,2024,29.781700134277301,-2.07694435119629,4.5999999999999996,4.8499999999999996,58,7,52,1.6600000000000001
SoilGrids,https://soilgrids.org,2024,29.87,-2.36,5.0999999999999996,4.5999999999999996,47,6,64,1.7399999999999998
SoilGrids,https://soilgrids.org,2024,30,-1.3166667000000001,4.2,6.4,24,8.3000000000000007,73.7,1.6
SoilGrids,https://soilgrids.org,2024,30.594999999999999,-27.58333,4.7,10.5,62,6,43,0.1
SoilGrids,https://soilgrids.org,2024,37.466667000000001,-0.53333299999999995,4.7,3.6,6.6,9,83.8,0.96
SoilGrids,https://soilgrids.org,2024,38.366667,-1.8727780000000001,5.9,7.1,59,6,23.1,0.47000000000000003
SoilGrids,https://soilgrids.org,2024,84.416664100000006,27.450000800000002,5.5,1.85,62.7,30,11,0.13999999999999999
SoilGrids,https://soilgrids.org,2024,101.2249985,-1.2305557,4.5999999999999996,2.0499999999999998,9,21,69,2.5
SoilGrids,https://soilgrids.org,2024,102.25,2.7333333333333298,5.9,1.5,14.4,20.7,64,0.82
SoilGrids,https://soilgrids.org,2024,113.26666666666701,24.433333333333302,4.5999999999999996,2,34,21,44.3,0.21000000000000002
SoilGrids,https://soilgrids.org,2024,116.916666666667,28.216666666666701,4.7,5.7,64,15.5,5,0.06
SoilGrids,https://soilgrids.org,2024,121.2844467,24.1511116,5,6.2,73.099999999999994,19.100000000000001,14.4,1.45
SoilGrids,https://soilgrids.org,2024,145.36666666666699,-6.0333333333333297,5.8,7,20,20,43,0.5
SoilGrids,https://soilgrids.org,2024,-106.4197235,39.528331799999997,5.8,7,43.5,50.6,12,0.11000000000000001
SoilGrids,https://soilgrids.org,2024,-99.570129399999999,40.466949499999998,5.8,14,10.3,67.099999999999994,18,1.3800000000000001
SoilGrids,https://soilgrids.org,2024,-93.982922200000004,39.916247200000001,8,19,0.6,36.5,27,1.6
SoilGrids,https://soilgrids.org,2024,-93.912222200000002,39.6969444,5.9,15.2,3.2,63.4,33.200000000000003,0.3
SoilGrids,https://soilgrids.org,2024,-93.578536999999997,38.0925522,6.7,21.4,23.2,73.599999999999994,11,0.47000000000000003
SoilGrids,https://soilgrids.org,2024,-93.509933500000002,41.0064049,6.3,23.65,1.5,64.099999999999994,33.700000000000003,0.12
SoilGrids,https://soilgrids.org,2024,-93.421305599999997,37.203791699999996,5,30,55.3,51.7,28.5,1.5
SoilGrids,https://soilgrids.org,2024,-93.396667500000007,37.561668400000002,5.4,9.8000000000000007,1.3,52.1,39.5,0.02
SoilGrids,https://soilgrids.org,2024,-93.153053299999996,31.150554700000001,8.1,23.95,10.4,41.2,53.1,0.06
SoilGrids,https://soilgrids.org,2024,-93.075721700000003,45.389362300000002,6.1,1.3,63,7.3,3,5.0999999999999996
SoilGrids,https://soilgrids.org,2024,-92.766666700000002,39,5.2,19.600000000000001,5.3,63,22.8,0.5
SoilGrids,https://soilgrids.org,2024,-92.601111099999997,36.796666700000003,4.9000000000000004,1.85,3.8,12.2,70.8,0.2
SoilGrids,https://soilgrids.org,2024,-92.383883299999994,38.707152800000003,5.9,16,4.4000000000000004,81.8,14.4,0.5
SoilGrids,https://soilgrids.org,2024,-92.345169067382798,38.967266082763601,7.6,14,7.4,65.599999999999994,19.8,0.3
SoilGrids,https://soilgrids.org,2024,-92.344999999999999,38.967222200000002,5.3,24,32.799999999999997,51.5,79.8,0.4
SoilGrids,https://soilgrids.org,2024,-92.342500000000001,36.681927799999997,5.9,4,14.4,68.599999999999994,12.8,0.1
SoilGrids,https://soilgrids.org,2024,-92.216667200000003,38.900001500000002,4.8,23,6.6,39.200000000000003,25.3,1.17
SoilGrids,https://soilgrids.org,2024,-92.069572199999996,36.609811100000002,5,2,10.9,41.7,52.6,0.1
SoilGrids,https://soilgrids.org,2024,-91.965711400000004,38.201430000000002,7.8,7,4.3,19.399999999999999,46.2,0.3
SoilGrids,https://soilgrids.org,2024,-91.140961099999998,37.173644400000001,4.9000000000000004,10,18.5,34.4,10.8,0.7
SoilGrids,https://soilgrids.org,2024,-91.100399999999993,37.133650000000003,4.9000000000000004,9,48.6,37.9,9.4,0.04
SoilGrids,https://soilgrids.org,2024,-91.098736099999996,37.147538900000001,4.8,1,13,52.7,12.2,0.1
SoilGrids,https://soilgrids.org,2024,-91.095963900000001,37.145872199999999,4.9000000000000004,3,28.2,42,17.5,0.2
SoilGrids,https://soilgrids.org,2024,-90.961776733398395,30.8141059875488,5.2,3.15,66.400000000000006,38.200000000000003,22.9,0.02
SoilGrids,https://soilgrids.org,2024,-90.809694399999998,39.130000000000003,5.5,15.4,1.1000000000000001,73.2,25.8,0.2
SoilGrids,https://soilgrids.org,2024,-90.282234200000005,37.155254399999997,5,3.25,3.4,9,88.2,0.2
SoilGrids,https://soilgrids.org,2024,-87.366943399999997,35.790000900000003,4.9000000000000004,5.95,9,52.3,36.799999999999997,0.08
SoilGrids,https://soilgrids.org,2024,-84.533058199999999,37.970001199999999,5.2,10.25,14.4,41.3,47.6,0.16
SoilGrids,https://soilgrids.org,2024,-83.6666666666667,9.93333333333333,6.2,3.3,70,25,2.4,0.48
SoilGrids,https://soilgrids.org,2024,-83.665277777777803,9.9,4.7,7.6,33,33.4,34.4,2.25
SoilGrids,https://soilgrids.org,2024,-79.366666666666703,2.5000000000000001E-2,6.2,1.5,36,41,22,0.65999999999999992
SoilGrids,https://soilgrids.org,2024,-78.653055600000002,41.3163889,4.0999999999999996,33,44.1,42.5,19.3,2.16
SoilGrids,https://soilgrids.org,2024,-78.558891299999999,42.045276600000001,5.6,11.25,16.600000000000001,60.5,21.9,0.13
SoilGrids,https://soilgrids.org,2024,-76.695556600000003,38.944721199999996,4.8,3,78.8,2.1,5,0.13
SoilGrids,https://soilgrids.org,2024,-76.476387000000003,35.436668400000002,5.4,7.95,48.6,67.7,19.899999999999999,0.09
SoilGrids,https://soilgrids.org,2024,-76.083335899999994,38.457778900000001,4.5,3.5,11.8,36.4,13.2,0.44000000000000006
SoilGrids,https://soilgrids.org,2024,-76.077362100000002,36.609848,4.3,5,10,55,22,0.13
SoilGrids,https://soilgrids.org,2024,-74.861114499999999,39.25,3.6,1.2,86.7,13.5,8.8000000000000007,0.01
SoilGrids,https://soilgrids.org,2024,-72.394996599999999,44.5886116,6.1,3.25,48.4,31,3.2,4.63
SoilGrids,https://soilgrids.org,2024,-70.933333333333294,4.56666666666667,4.2,2.6,48,39,55,0.1
SoilGrids,https://soilgrids.org,2024,-66.2667,0.4667,4.4000000000000004,3.7,50,17,34,0.57999999999999996
SoilGrids,https://soilgrids.org,2024,-56.0167,-15.6333,5.0999999999999996,3.9,63,13,24,0.13
SoilGrids,https://soilgrids.org,2024,0.31138900000000003,11.970833000000001,5.2,1.7,71.5,19.100000000000001,31.5,0.21000000000000002
SoilGrids,https://soilgrids.org,2024,4.8666669999999996,6.7833329999999998,5.0999999999999996,4.2,51.9,35.4,33.1,0.43
SoilGrids,https://soilgrids.org,2024,11.333333,4.1666670000000003,7.1,24,67,19,35,0.71
SoilGrids,https://soilgrids.org,2024,12.8,0.51666699999999999,4.5,4.0999999999999996,37.799999999999997,4.5999999999999996,57.9,0.61
SoilGrids,https://soilgrids.org,2024,18.2166672,-4.7666668999999997,5,1.7,96.2,3.5,1.2,0.38
SoilGrids,https://soilgrids.org,2024,24.036670000000001,-34.00806,4.9000000000000004,7.2,22,39,21,0.5
SoilGrids,https://soilgrids.org,2024,29.316666999999999,-3.3666670000000001,5.5,3.3,66,8,10.6,0.48
SoilGrids,https://soilgrids.org,2024,34.383333,11.833333,8.15,11,27,21.4,74.7,1.6
SoilGrids,https://soilgrids.org,2024,47.341667000000001,-21.162222,4.0999999999999996,3.3,71,12,8,1.23
SoilGrids,https://soilgrids.org,2024,101.2249985,-1.2305557,4.2,1.8,22,18,73,0.49000000000000005
SoilGrids,https://soilgrids.org,2024,102.25,2.7333333333333298,5.7,1.6,14,18.399999999999999,67.3,0.28999999999999998
SoilGrids,https://soilgrids.org,2024,102.5,3.3333333333333299,5.4,0.8,1,7,91,1.67
SoilGrids,https://soilgrids.org,2024,103.566666666667,24.866666666666699,4.8,7.5,21.1,9,85,1.1199999999999999
SoilGrids,https://soilgrids.org,2024,104.98333333333299,-4.8666666666666698,5.0999999999999996,2.25,5.0999999999999996,17,77,0.38
SoilGrids,https://soilgrids.org,2024,113.26666666666701,24.433333333333302,4.5999999999999996,2.6,34,21,45,0.2
SoilGrids,https://soilgrids.org,2024,116.916666666667,28.216666666666701,4.4000000000000004,9.9,38,13,23,0.24
SoilGrids,https://soilgrids.org,2024,128.6875,37.706390399999997,5,5.3,76,44,13,0.09
SoilGrids,https://soilgrids.org,2024,141.1044464,39.310833000000002,5.3,4.5,15,35,42,0.76
SoilGrids,https://soilgrids.org,2024,-150.5,65.666664100000006,5.5,15.4,99.4,55,7,0.13
SoilGrids,https://soilgrids.org,2024,-119.5798645,37.748813599999998,5.8,1.6,89.7,9,3,0.48
SoilGrids,https://soilgrids.org,2024,-110.5539017,44.711208300000003,4,1.1000000000000001,65.3,18.8,6.6,0.04
SoilGrids,https://soilgrids.org,2024,-93.982922200000004,39.916247200000001,6,31,28.4,78.099999999999994,39.200000000000003,0.6
SoilGrids,https://soilgrids.org,2024,-93.732861099999994,37.627138899999999,6.4,8,6.3,75.400000000000006,18.3,0.3
SoilGrids,https://soilgrids.org,2024,-93.529302799999996,37.609216699999998,5.2,18,19.899999999999999,43.4,49.6,0.2
SoilGrids,https://soilgrids.org,2024,-93.421305599999997,37.203791699999996,8,15,75.599999999999994,34,16.100000000000001,0.5
SoilGrids,https://soilgrids.org,2024,-92.7960205078125,41.083351135253899,5.6,25.85,1.9,61.2,37.4,0.27999999999999997
SoilGrids,https://soilgrids.org,2024,-92.766666700000002,39,6.8,18.8,7.4,76.599999999999994,17.8,0.7
SoilGrids,https://soilgrids.org,2024,-92.345169067382798,38.967266082763601,5.0999999999999996,3,17.899999999999999,67.400000000000006,15.4,1.1000000000000001
SoilGrids,https://soilgrids.org,2024,-92.344999999999999,38.967222200000002,4.5,44,11.2,46.3,26.6,1.6
SoilGrids,https://soilgrids.org,2024,-92.275643700000003,38.754294399999999,5.4,32,5.9,55,26.3,1.7
SoilGrids,https://soilgrids.org,2024,-92,36,5.2,27.1,24.4,56.3,9.1,0.2
SoilGrids,https://soilgrids.org,2024,-91.868361100000001,39.722000000000001,7.4,23.2,24.2,48.4,27.9,0.7
SoilGrids,https://soilgrids.org,2024,-91.588388899999998,39.434138900000001,4.7,13.3,6.5,42,56.7,0.1
SoilGrids,https://soilgrids.org,2024,-91.318163900000002,38.007972199999998,5.2,8,11,54.6,34.799999999999997,0.2
SoilGrids,https://soilgrids.org,2024,-91.233333299999998,37.066666699999999,6.5,12.35,87.6,35.4,21.8,0.3
SoilGrids,https://soilgrids.org,2024,-91.1970472,37.012863899999999,4.9000000000000004,11.15,31.1,60,9.1999999999999993,3
SoilGrids,https://soilgrids.org,2024,-91.140961099999998,37.173644400000001,5,4,25.4,64.3,54.4,2.6
SoilGrids,https://soilgrids.org,2024,-91.100399999999993,37.133650000000003,4.9000000000000004,5,42,32.299999999999997,70.2,0.04
SoilGrids,https://soilgrids.org,2024,-91.046111100000005,37.993055599999998,5,31.05,5.8,63.5,24.8,0.2
SoilGrids,https://soilgrids.org,2024,-91.001308300000005,38.456261099999999,7.1,31,68.599999999999994,43.9,50.8,0.7
SoilGrids,https://soilgrids.org,2024,-90.634719799999999,34.636665299999997,8,13.8,3.9,85,10.5,6.9999999999999993E-2
SoilGrids,https://soilgrids.org,2024,-90.509719799999999,44.715557099999998,5.2,9.9,10.6,37.5,27,0.33999999999999997
SoilGrids,https://soilgrids.org,2024,-90.500396699999996,37.220058399999999,4.5,6.1,16.399999999999999,34.1,36.1,0.3
SoilGrids,https://soilgrids.org,2024,-90.475471499999998,37.538249999999998,5.9,15,37.200000000000003,67.599999999999994,17.3,0.1
SoilGrids,https://soilgrids.org,2024,-90.419502300000005,36.9886932,4.9000000000000004,12,32.799999999999997,24.2,67.3,0.5
SoilGrids,https://soilgrids.org,2024,-90.272224399999999,37.165554,4.9000000000000004,11,2.8,18.7,77.3,0.2
SoilGrids,https://soilgrids.org,2024,-87.621940600000002,46.483890500000001,5.2,1.5,48.7,25.2,2.2000000000000002,1.86
SoilGrids,https://soilgrids.org,2024,-86.986106899999996,41.155574799999997,4.7,11,94.4,3.7,1.1000000000000001,0.04
SoilGrids,https://soilgrids.org,2024,-86.4772186,38.191944100000001,5.7,21.75,2.1,78.2,16.899999999999999,0.01
SoilGrids,https://soilgrids.org,2024,-85.868888900000002,41.669166599999997,8.3000000000000007,2.5499999999999998,77,2.8,1.7,0.15
SoilGrids,https://soilgrids.org,2024,-79.690559399999998,36.378334000000002,4.5,1.3,37.5,20.7,25.1,0.19
SoilGrids,https://soilgrids.org,2024,-77.485555599999998,40.3672222,4.8,3,25,40,34.299999999999997,0.01
SoilGrids,https://soilgrids.org,2024,-76.656666700000002,41.719166700000002,5.3,3,27.9,44,23.6,0.08
SoilGrids,https://soilgrids.org,2024,-76.628333999999995,38.977779400000003,5.3,5,80.7,4.5,17.2,0.05
SoilGrids,https://soilgrids.org,2024,-73.369722222222194,-3.9130555555555602,5,1.1000000000000001,82,9.6,9.8000000000000007,0.01
SoilGrids,https://soilgrids.org,2024,-72.586199899999997,42.538975499999999,4.2,4,48.9,51,10,0.26
SoilGrids,https://soilgrids.org,2024,-70.933333333333294,4.56666666666667,4.7,0.5,5,31,21,1.85
SoilGrids,https://soilgrids.org,2024,-65.792221100000006,18.2938881,5.0999999999999996,5.6,62.1,24,2.8,5.6899999999999995
SoilGrids,https://soilgrids.org,2024,-47.751388888888897,-15.608333333333301,4.7,0.6,21,27.5,57.3,0.11000000000000001
SoilGrids,https://soilgrids.org,2024,-12.083333,8.9,5.4,4,53,35,61,4.1899999999999995
SoilGrids,https://soilgrids.org,2024,-7.983333,12.666667,5.0999999999999996,3.4,79.8,10,9,0.28999999999999998
SoilGrids,https://soilgrids.org,2024,-1.6666700000000001,6.6666699999999999,4.2,2.6,54.5,12.9,40.799999999999997,1.49
SoilGrids,https://soilgrids.org,2024,2.0833330000000001,13.533333000000001,5.4,0.95,80.599999999999994,17,20.6,0.28999999999999998
SoilGrids,https://soilgrids.org,2024,3.9,7.5,6.3,9.5,63.2,12.2,4.8,0.35
SoilGrids,https://soilgrids.org,2024,23.153055999999999,-20.321667000000001,8.9,6,88,6,3,0.2
SoilGrids,https://soilgrids.org,2024,27.233332999999998,-29.816666999999999,5.6,7.05,15.6,30.4,53.1,0.77
SoilGrids,https://soilgrids.org,2024,29.316666999999999,-3.3666670000000001,5,1.1499999999999999,61,23,75,0.26
SoilGrids,https://soilgrids.org,2024,31.166665999999999,-10.166667,5.5,0.6,83,4,18.899999999999999,0.48
SoilGrids,https://soilgrids.org,2024,31.765277900000001,-18.034721399999999,5.5,1,57.3,13.1,35.5,0.04
SoilGrids,https://soilgrids.org,2024,33.183332999999998,-4.2166670000000002,5.5,16.5,61,7,10,0.52
SoilGrids,https://soilgrids.org,2024,35.266666999999998,-13.3,5.5,1.8,26.8,21.3,48.9,0.13999999999999999
SoilGrids,https://soilgrids.org,2024,37.366667,-1.8727780000000001,5.0999999999999996,5.6,32.6,5.9,57.8,0.98000000000000009
SoilGrids,https://soilgrids.org,2024,83.466598510742202,27.700000762939499,5.6,4.4000000000000004,41.9,41.9,14.2,0.13
SoilGrids,https://soilgrids.org,2024,84.416664100000006,27.450000800000002,5.8,5.3,73,19,1.5,1.08
SoilGrids,https://soilgrids.org,2024,116.916666666667,28.216666666666701,4.5999999999999996,6.1,42,43,32,0.04
SoilGrids,https://soilgrids.org,2024,-110.5539017,44.711208300000003,2.4,1,64.900000000000006,27.3,7.3,0.01
SoilGrids,https://soilgrids.org,2024,-97.864440900000005,40.366111799999999,5.9,16.850000000000001,2.8,62,34,0.55999999999999994
SoilGrids,https://soilgrids.org,2024,-96.763336199999998,41.172222099999999,6.1,19,17.2,56.5,34.4,1.2
SoilGrids,https://soilgrids.org,2024,-93.982922200000004,39.916247200000001,6.6,26,4.5999999999999996,45.1,21.3,0.7
